order_id,customer_id,order_date,total_amount,payment_method,order_status
900537,11023,2024-04-28,22115,UPI,Delivered
900538,11191,2025-05-27,20861,Debit Card,Delivered
900539,13211,2024-11-01,957,COD,Delivered
900540,11905,2023-09-12,23020,Debit Card,Delivered
900541,12037,2025-01-26,352,Credit Card,Delivered
900542,11027,2024-09-09,21794,Debit Card,Delivered
900543,10256,2023-07-17,12932,COD,Delivered
900544,12419,2024-03-02,17792,UPI,Delivered
900545,12564,2024-05-07,1286,COD,Delivered
900546,12952,2024-09-23,22710,COD,Delivered
900547,10270,2023-03-23,24731,COD,Delivered
900548,10928,2023-11-04,21420,Net Banking,Returned
900549,10064,2025-02-20,8702,UPI,Delivered
900550,14556,2024-11-29,21643,Net Banking,Delivered
900551,11043,2025-02-26,1075,Debit Card,Delivered
900552,14189,2024-01-09,9406,UPI,Delivered
900553,14869,2024-07-17,12770,UPI,Delivered
900554,10810,2024-04-03,24123,Debit Card,Delivered
900555,12042,2024-05-15,805,Debit Card,Delivered
900556,13089,2023-12-23,3598,COD,Delivered
900557,11647,2023-10-23,20872,UPI,Delivered
900558,14936,2024-08-02,21109,Credit Card,Delivered
900559,10488,2023-10-27,10729,COD,Cancelled
900560,13082,2024-10-07,16257,UPI,Cancelled
900561,11748,2023-12-09,11405,Debit Card,Cancelled
900562,10749,2023-04-30,19685,Debit Card,Delivered
900563,13838,2024-07-22,16448,Credit Card,Delivered
900564,10528,2023-07-05,16944,UPI,Delivered
900565,11168,2024-08-06,2251,Net Banking,Delivered
900566,14650,2023-06-07,2670,COD,Delivered
900567,14611,2023-08-16,6453,UPI,Delivered
900568,13542,2023-11-04,15600,Net Banking,Delivered
900569,14473,2023-08-22,8579,Debit Card,Delivered
900570,13740,2023-01-11,23167,Debit Card,Delivered
900571,10484,2023-06-24,11881,Net Banking,Cancelled
900572,10452,2025-02-11,22352,Net Banking,Cancelled
900573,14070,2024-10-04,3034,Credit Card,Delivered
900574,14398,2025-06-16,2556,UPI,Delivered
900575,13134,2023-01-02,17756,Debit Card,Delivered
900576,11774,2025-01-30,20605,COD,Delivered
900577,10999,2024-12-12,3269,Debit Card,Delivered
900578,12066,2023-07-01,16277,UPI,Delivered
900579,10398,2023-12-16,22626,Net Banking,Delivered
900580,11804,2024-09-30,10802,Credit Card,Delivered
900581,12152,2024-01-17,16662,Debit Card,Cancelled
900582,11947,2023-10-24,3577,Credit Card,Delivered
900583,13718,2023-07-16,12060,Net Banking,Delivered
900584,13416,2023-10-13,4269,UPI,Delivered
900585,11395,2024-07-09,11209,Debit Card,Returned
900586,14129,2024-06-05,8220,UPI,Delivered
900587,12422,2023-08-13,1788,COD,Delivered
900588,13920,2024-12-28,10559,UPI,Delivered
900589,13084,2024-12-23,11107,Net Banking,Delivered
900590,12789,2023-10-13,11509,Net Banking,Delivered
900591,11845,2024-12-29,24643,COD,Delivered
900592,11805,2023-11-27,9623,UPI,Delivered
900593,10890,2024-07-14,2487,Net Banking,Cancelled
900594,12504,2023-06-12,21894,Net Banking,Delivered
900595,11894,2023-07-12,16954,Net Banking,Cancelled
900596,11667,2023-05-25,24061,Net Banking,Delivered
900597,14345,2024-11-01,16347,Credit Card,Delivered
900598,13066,2025-04-17,10088,Debit Card,Delivered
900599,13642,2024-11-22,12018,Credit Card,Delivered
900600,13076,2024-06-21,12871,Net Banking,Returned
900601,11260,2024-09-03,17049,UPI,Delivered
900602,12221,2024-09-14,11023,Credit Card,Delivered
900603,12419,2023-09-27,24878,COD,Delivered
900604,12839,2023-02-20,19735,Debit Card,Delivered
900605,12797,2024-06-10,1083,UPI,Delivered
900606,10787,2023-05-08,10703,Credit Card,Delivered
900607,13368,2024-10-13,21167,Debit Card,Delivered
900608,14936,2025-01-23,7438,Credit Card,Delivered
900609,12448,2023-02-15,7459,COD,Delivered
900610,13130,2023-08-22,5785,Net Banking,Delivered
900611,11899,2024-03-23,12661,COD,Delivered
900612,14504,2024-08-06,16921,Net Banking,Delivered
900613,13585,2024-03-18,12375,Debit Card,Delivered
900614,14160,2024-05-17,10477,Credit Card,Delivered
900615,13950,2024-08-29,7358,Credit Card,Delivered
900616,12468,2023-10-12,16184,COD,Cancelled
900617,12194,2023-05-12,14869,UPI,Delivered
900618,10017,2024-04-20,1762,Debit Card,Delivered
900619,13023,2025-03-03,9713,Net Banking,Delivered
900620,14994,2024-06-27,18350,Debit Card,Cancelled
900621,11267,2023-12-22,11928,COD,Delivered
900622,10479,2023-02-06,6596,Credit Card,Delivered
900623,14297,2024-09-29,1956,Net Banking,Delivered
900624,13978,2023-05-18,1431,Net Banking,Delivered
900625,13545,2024-02-26,1110,Net Banking,Delivered
900626,14275,2024-03-20,355,Net Banking,Delivered
900627,14549,2024-09-03,20207,Debit Card,Delivered
900628,10486,2023-08-30,24243,Debit Card,Cancelled
900629,14089,2023-09-02,19346,COD,Delivered
900630,14674,2024-06-22,3579,Credit Card,Delivered
900631,10338,2023-07-28,1833,Credit Card,Delivered
900632,10861,2024-04-01,4311,Debit Card,Delivered
900633,12004,2023-04-09,17617,COD,Delivered
900634,11472,2024-05-16,17346,UPI,Delivered
900635,12043,2023-05-17,20529,Net Banking,Delivered
900636,13429,2023-07-06,14935,Credit Card,Delivered
900637,13121,2023-02-05,19707,Net Banking,Delivered
900638,11520,2024-09-21,6267,Credit Card,Delivered
900639,10702,2024-10-31,24591,UPI,Delivered
900640,14389,2024-04-23,12816,Credit Card,Delivered
900641,14036,2025-02-25,15924,UPI,Delivered
900642,13745,2024-11-11,6909,Credit Card,Delivered
900643,11174,2023-02-24,6580,Debit Card,Delivered
900644,11606,2024-04-15,8731,Net Banking,Delivered
900645,11880,2023-03-25,2304,COD,Returned
900646,13394,2023-01-06,12261,COD,Delivered
900647,12125,2025-06-09,23276,Credit Card,Delivered
900648,14992,2023-12-29,5734,COD,Returned
900649,14643,2025-05-05,4546,Net Banking,Delivered
900650,11447,2025-02-06,3696,Debit Card,Delivered
900651,13307,2024-12-10,7870,Debit Card,Delivered
900652,13402,2024-10-25,8844,UPI,Delivered
900653,13784,2025-04-09,18658,COD,Delivered
900654,12373,2023-06-19,4861,Net Banking,Delivered
900655,10151,2025-01-29,1363,COD,Delivered
900656,11660,2023-09-06,15289,Net Banking,Cancelled
900657,10879,2024-10-23,1695,UPI,Delivered
900658,12320,2023-07-29,18214,COD,Delivered
900659,12884,2025-01-09,352,Debit Card,Delivered
900660,13996,2023-09-01,19835,UPI,Delivered
900661,12416,2023-05-21,22548,COD,Delivered
900662,11516,2024-09-23,22354,Debit Card,Delivered
900663,13388,2025-03-15,3086,Debit Card,Delivered
900664,10590,2023-06-29,14975,Net Banking,Delivered
900665,10588,2024-09-28,1444,Debit Card,Delivered
900666,12620,2025-01-23,2412,Credit Card,Delivered
900667,11196,2024-12-24,14051,COD,Cancelled
900668,14354,2023-01-17,595,COD,Cancelled
900669,12327,2023-01-16,14840,Net Banking,Delivered
900670,12606,2024-01-20,5042,Debit Card,Delivered
900671,12539,2023-12-07,18264,Net Banking,Delivered
900672,10566,2025-06-11,6578,Credit Card,Delivered
900673,11757,2025-02-07,2725,Net Banking,Delivered
900674,14076,2025-03-08,24831,COD,Delivered
900675,11361,2025-03-02,7519,Net Banking,Delivered
900676,12569,2023-02-15,7311,COD,Cancelled
900677,12374,2024-05-18,2927,UPI,Delivered
900678,11196,2025-02-08,5105,Credit Card,Delivered
900679,12132,2023-05-23,16665,Credit Card,Delivered
900680,12889,2023-10-12,22830,COD,Delivered
900681,11568,2023-12-21,14499,UPI,Delivered
900682,13411,2025-04-09,24302,Debit Card,Delivered
900683,12368,2024-06-08,9001,Net Banking,Delivered
900684,13344,2025-04-12,8235,Debit Card,Delivered
900685,13098,2024-07-10,18575,UPI,Delivered
900686,11261,2023-02-16,18145,Credit Card,Delivered
900687,11334,2024-06-11,7220,Debit Card,Delivered
900688,14329,2025-06-12,14561,UPI,Delivered
900689,14645,2023-04-17,18683,Credit Card,Delivered
900690,13337,2023-01-03,2270,Debit Card,Delivered
900691,13085,2024-09-07,1851,Credit Card,Returned
900692,13388,2023-04-05,20535,COD,Delivered
900693,14714,2023-05-13,16785,Credit Card,Delivered
900694,12432,2025-05-09,8383,Credit Card,Delivered
900695,11017,2025-02-21,18144,UPI,Delivered
900696,10642,2023-07-20,11584,UPI,Delivered
900697,14063,2023-09-11,17216,Net Banking,Delivered
900698,10316,2023-07-02,391,UPI,Delivered
900699,12304,2023-05-30,2119,COD,Returned
900700,10441,2024-07-02,17840,COD,Delivered
900701,11139,2024-05-04,5234,Credit Card,Delivered
900702,10915,2024-05-19,8996,UPI,Delivered
900703,12304,2024-02-17,5236,Net Banking,Delivered
900704,14143,2025-04-17,21466,UPI,Delivered
900705,13422,2024-05-22,7168,Net Banking,Delivered
900706,12079,2024-10-12,10687,Credit Card,Delivered
900707,14151,2024-09-03,9425,COD,Delivered
900708,12201,2024-02-08,17567,UPI,Delivered
900709,14552,2023-08-24,19388,UPI,Delivered
900710,10036,2024-08-18,23125,COD,Delivered
900711,10818,2025-05-08,20743,COD,Delivered
900712,11947,2024-06-28,21002,Debit Card,Delivered
900713,13957,2024-09-24,18793,Debit Card,Delivered
900714,14352,2024-06-25,11138,Debit Card,Delivered
900715,12226,2024-03-09,12992,COD,Delivered
900716,13326,2024-06-29,7372,Debit Card,Delivered
900717,10508,2024-10-06,24302,UPI,Delivered
900718,13746,2023-07-27,17073,COD,Delivered
900719,14117,2023-05-20,18332,UPI,Delivered
900720,13878,2024-08-10,9257,COD,Delivered
900721,14815,2024-08-09,8839,Credit Card,Delivered
900722,10460,2025-03-30,12065,UPI,Delivered
900723,11406,2023-11-03,9837,COD,Delivered
900724,14096,2024-07-23,15723,Net Banking,Delivered
900725,12037,2023-04-08,15813,COD,Delivered
900726,12678,2023-05-05,11497,Credit Card,Delivered
900727,11745,2023-12-15,16054,COD,Delivered
900728,12984,2023-05-14,22699,Credit Card,Delivered
900729,12359,2023-08-14,8821,Debit Card,Delivered
900730,11232,2024-12-12,12026,UPI,Delivered
900731,11178,2024-07-02,4093,Credit Card,Delivered
900732,10762,2024-10-11,6364,Net Banking,Delivered
900733,14779,2024-12-20,14727,UPI,Returned
900734,12355,2024-12-06,1545,COD,Returned
900735,14715,2024-07-21,2537,COD,Delivered
900736,13727,2023-12-05,19303,Credit Card,Delivered
900737,11544,2025-04-18,15405,Net Banking,Delivered
900738,13678,2023-11-18,12676,Credit Card,Delivered
900739,11934,2025-03-23,24599,Net Banking,Delivered
900740,13169,2023-03-28,17046,Credit Card,Delivered
900741,13562,2023-04-05,11934,Debit Card,Delivered
900742,14103,2023-07-15,17015,Debit Card,Cancelled
900743,13858,2023-07-11,13295,Debit Card,Cancelled
900744,14018,2024-10-17,7893,Credit Card,Delivered
900745,14445,2024-06-05,7287,UPI,Delivered
900746,12965,2025-01-22,14066,COD,Delivered
900747,11031,2024-10-22,15330,UPI,Delivered
900748,12548,2024-10-13,721,COD,Returned
900749,12523,2023-01-13,9254,Net Banking,Delivered
900750,14620,2023-09-11,19467,Debit Card,Delivered
900751,11876,2023-03-22,21974,Debit Card,Delivered
900752,10590,2024-12-22,548,COD,Delivered
900753,12281,2024-01-08,6624,Debit Card,Delivered
900754,13102,2024-01-29,12038,UPI,Delivered
900755,12415,2025-06-08,782,Credit Card,Delivered
900756,13898,2025-01-01,22187,Debit Card,Delivered
900757,13679,2024-02-22,11967,Debit Card,Delivered
900758,11844,2023-02-28,12350,Net Banking,Delivered
900759,14152,2023-05-08,11724,Credit Card,Cancelled
900760,11939,2025-03-27,21098,COD,Delivered
900761,12195,2025-02-12,13118,Credit Card,Delivered
900762,14460,2025-02-18,21916,Credit Card,Delivered
900763,10253,2024-06-24,10439,COD,Delivered
900764,11467,2023-11-29,20545,Credit Card,Delivered
900765,10736,2025-06-10,7006,Net Banking,Cancelled
900766,10340,2023-10-09,9859,UPI,Delivered
900767,13588,2024-08-02,8614,Credit Card,Delivered
900768,11377,2023-07-26,17433,UPI,Delivered
900769,14720,2023-09-29,12906,Net Banking,Delivered
900770,10705,2023-11-05,1897,Net Banking,Cancelled
900771,13725,2024-02-07,6688,Credit Card,Delivered
900772,14419,2023-06-24,9035,Debit Card,Delivered
900773,12909,2023-08-06,5876,Credit Card,Delivered
900774,11975,2024-11-02,18884,UPI,Delivered
900775,11469,2023-11-22,19387,Net Banking,Delivered
900776,12143,2025-01-25,8506,UPI,Delivered
900777,10553,2023-09-10,24637,UPI,Delivered
900778,13492,2024-03-29,19298,COD,Delivered
900779,10790,2023-07-08,1778,Net Banking,Delivered
900780,11174,2025-02-11,9874,Net Banking,Delivered
900781,10553,2024-03-18,24927,UPI,Delivered
900782,13423,2025-06-16,10550,Net Banking,Delivered
900783,14212,2023-05-10,21602,Credit Card,Delivered
900784,10632,2024-04-29,2574,COD,Delivered
900785,10270,2023-01-03,2461,Credit Card,Delivered
900786,10861,2023-12-17,20292,Debit Card,Cancelled
900787,10291,2024-07-08,17287,Debit Card,Delivered
900788,11458,2023-05-13,4343,UPI,Delivered
900789,10630,2024-11-20,7554,Debit Card,Delivered
900790,10475,2024-05-08,13861,Credit Card,Cancelled
900791,14633,2023-09-23,22053,Debit Card,Delivered
900792,14081,2023-01-24,20176,UPI,Cancelled
900793,14781,2024-06-17,12084,Net Banking,Delivered
900794,11761,2025-05-06,9496,COD,Delivered
900795,13083,2023-01-03,7054,UPI,Delivered
900796,14709,2024-10-31,14159,UPI,Cancelled
900797,13975,2025-05-29,19818,UPI,Delivered
900798,13399,2024-03-02,14973,Credit Card,Delivered
900799,12324,2023-01-04,17498,Net Banking,Delivered
900800,13562,2024-09-10,9023,UPI,Delivered
900801,12393,2025-03-18,1058,Net Banking,Delivered
900802,13845,2025-02-22,16689,UPI,Returned
900803,12416,2024-05-17,9076,Credit Card,Returned
900804,13805,2023-08-20,3976,UPI,Delivered
900805,14827,2025-05-22,18218,Debit Card,Delivered
900806,11625,2025-01-19,13384,Credit Card,Returned
900807,11509,2023-03-13,18168,UPI,Delivered
900808,14111,2023-03-29,2566,UPI,Delivered
900809,14854,2024-06-11,2714,UPI,Delivered
900810,10004,2025-06-04,13476,Debit Card,Delivered
900811,13448,2024-08-25,17244,Debit Card,Returned
900812,12581,2024-03-25,21143,UPI,Delivered
900813,13792,2024-03-14,1618,Debit Card,Delivered
900814,11161,2024-06-15,2852,UPI,Delivered
900815,10834,2024-03-10,23004,Debit Card,Cancelled
900816,11999,2024-12-24,5718,Net Banking,Delivered
900817,11203,2023-03-25,13895,UPI,Cancelled
900818,12176,2023-12-05,19544,UPI,Delivered
900819,11382,2023-05-06,7020,COD,Delivered
900820,14174,2024-07-16,1377,COD,Delivered
900821,12789,2023-01-18,22123,Credit Card,Delivered
900822,12822,2025-04-28,2826,Net Banking,Delivered
900823,14178,2025-05-14,16201,Net Banking,Cancelled
900824,10342,2024-09-20,1021,Credit Card,Delivered
900825,11362,2024-09-27,9736,COD,Delivered
900826,14192,2024-06-23,6101,Credit Card,Delivered
900827,14617,2023-12-11,22737,COD,Returned
900828,10996,2024-04-12,1645,UPI,Delivered
900829,10357,2023-05-21,1045,Credit Card,Delivered
900830,10186,2023-01-06,13626,Debit Card,Delivered
900831,11694,2024-10-30,8424,COD,Returned
900832,12591,2024-09-09,5899,UPI,Returned
900833,11343,2024-09-22,1177,Debit Card,Delivered
900834,11692,2024-10-10,5113,Debit Card,Delivered
900835,11083,2024-06-24,10916,Net Banking,Cancelled
900836,12058,2024-11-08,8064,COD,Delivered
900837,12905,2023-03-06,7609,UPI,Cancelled
900838,13196,2023-02-25,11191,COD,Delivered
900839,14452,2025-03-08,9954,UPI,Returned
900840,13418,2025-05-31,18031,COD,Delivered
900841,12381,2023-04-06,1664,Debit Card,Delivered
900842,10017,2025-06-07,16648,Net Banking,Delivered
900843,10324,2023-08-03,15838,Credit Card,Delivered
900844,12071,2025-01-12,14589,COD,Delivered
900845,10931,2023-02-27,4561,Debit Card,Delivered
900846,14555,2024-05-06,23892,Credit Card,Delivered
900847,14653,2024-02-09,4382,Credit Card,Delivered
900848,11445,2023-07-03,18263,Credit Card,Returned
900849,14037,2023-10-09,22283,Debit Card,Delivered
900850,10403,2025-02-21,3719,UPI,Delivered
900851,13403,2024-12-21,18701,Credit Card,Delivered
900852,14553,2023-06-12,20701,Net Banking,Delivered
900853,11507,2023-03-30,3337,UPI,Delivered
900854,11522,2025-02-21,14801,Debit Card,Delivered
900855,13099,2023-04-07,17445,Credit Card,Delivered
900856,12445,2024-08-09,13697,Debit Card,Cancelled
900857,12188,2023-03-29,12464,Debit Card,Cancelled
900858,12569,2024-06-01,15480,Credit Card,Delivered
900859,12794,2024-10-29,13138,Debit Card,Delivered
900860,10092,2023-03-04,17282,Net Banking,Delivered
900861,14948,2024-06-24,4043,Net Banking,Cancelled
900862,14941,2025-03-26,8908,COD,Delivered
900863,14763,2023-07-10,11925,Credit Card,Delivered
900864,11754,2024-12-16,20101,Credit Card,Delivered
900865,14893,2023-10-05,15805,Credit Card,Cancelled
900866,10088,2024-06-22,14327,COD,Delivered
900867,11642,2023-03-26,6510,Net Banking,Delivered
900868,12963,2023-12-01,19248,Net Banking,Delivered
900869,12143,2024-03-16,24825,Credit Card,Delivered
900870,10551,2024-12-22,1382,Debit Card,Delivered
900871,12447,2024-10-11,887,UPI,Delivered
900872,11952,2025-02-28,11299,UPI,Delivered
900873,12291,2023-06-21,23867,Credit Card,Delivered
900874,13838,2025-05-01,3958,Credit Card,Delivered
900875,10624,2023-12-05,16145,Net Banking,Delivered
900876,13758,2024-10-29,10715,Net Banking,Delivered
900877,14797,2023-08-17,12909,Debit Card,Returned
900878,13293,2025-03-28,22264,Net Banking,Delivered
900879,13833,2023-06-28,10675,UPI,Delivered
900880,12612,2023-09-04,15063,UPI,Delivered
900881,10162,2025-06-15,16448,Net Banking,Delivered
900882,11993,2024-11-04,6213,UPI,Delivered
900883,12083,2024-11-05,10513,UPI,Delivered
900884,13014,2024-12-30,21710,UPI,Delivered
900885,10037,2023-11-13,23738,UPI,Delivered
900886,10846,2023-10-13,10861,COD,Delivered
900887,12877,2023-03-17,17464,Credit Card,Delivered
900888,13347,2024-03-27,470,Debit Card,Delivered
900889,14055,2023-07-23,5319,COD,Delivered
900890,14201,2024-12-28,20908,Debit Card,Delivered
900891,10336,2024-02-28,19411,COD,Delivered
900892,13098,2025-01-04,14029,COD,Delivered
900893,12344,2023-07-12,2408,Debit Card,Delivered
900894,11561,2023-10-20,15776,Credit Card,Delivered
900895,14982,2024-12-04,10150,Net Banking,Delivered
900896,14165,2025-06-15,10287,COD,Delivered
900897,14247,2025-02-19,6916,Credit Card,Delivered
900898,10662,2024-02-17,3085,Net Banking,Delivered
900899,14853,2024-03-14,696,Debit Card,Delivered
900900,13740,2023-10-28,8331,COD,Delivered
900901,13184,2023-09-17,19688,Net Banking,Cancelled
900902,11486,2023-07-11,12261,Credit Card,Delivered
900903,12410,2023-09-28,8064,Net Banking,Delivered
900904,14299,2024-09-07,9146,Debit Card,Delivered
900905,12535,2024-03-07,7944,Net Banking,Delivered
900906,10004,2024-12-16,10368,UPI,Delivered
900907,13098,2024-11-26,14711,COD,Delivered
900908,12849,2023-08-05,1392,Credit Card,Delivered
900909,10027,2023-04-01,9960,Credit Card,Delivered
900910,10965,2023-07-17,9813,COD,Delivered
900911,13097,2024-02-03,18181,COD,Delivered
900912,10072,2023-02-08,7627,UPI,Delivered
900913,12948,2024-12-09,5293,UPI,Delivered
900914,12316,2024-04-15,3379,Credit Card,Delivered
900915,13898,2023-03-20,10000,Net Banking,Delivered
900916,14491,2024-12-29,9313,COD,Delivered
900917,14965,2025-04-07,12467,UPI,Delivered
900918,12412,2023-04-04,2435,UPI,Delivered
900919,10117,2024-11-14,17848,UPI,Delivered
900920,12212,2023-02-12,19256,Net Banking,Delivered
900921,12925,2023-05-12,21605,Credit Card,Delivered
900922,12838,2023-03-18,21354,Credit Card,Delivered
900923,10577,2023-08-20,13954,UPI,Delivered
900924,10772,2023-02-08,986,Net Banking,Delivered
900925,10200,2024-07-19,9466,Net Banking,Delivered
900926,11756,2023-05-31,8997,Credit Card,Delivered
900927,10180,2024-11-30,18454,COD,Delivered
900928,12406,2024-02-23,16258,UPI,Delivered
900929,13324,2025-04-01,16757,Net Banking,Delivered
900930,14749,2023-07-05,21585,COD,Delivered
900931,14774,2023-11-14,17264,Debit Card,Delivered
900932,12302,2024-04-08,12499,UPI,Delivered
900933,12989,2024-03-07,17580,Debit Card,Delivered
900934,11603,2023-05-15,2733,Credit Card,Delivered
900935,11120,2024-05-17,4252,Credit Card,Delivered
900936,12215,2024-11-15,7752,Credit Card,Delivered
