order_item_id,order_id,product_id,quantity,discount
1247,910667,459,2,15
1248,912855,67,4,23
1249,901019,216,3,4
1250,901112,477,4,23
1251,914273,297,3,25
1252,912393,223,3,19
1253,905019,264,1,27
1254,911905,130,2,19
1255,904618,93,3,28
1256,904990,442,2,33
1257,903627,37,1,27
1258,914405,208,2,25
1259,906537,316,1,31
1260,905955,41,4,20
1261,900514,456,3,17
1262,914674,36,3,11
1263,914910,206,2,34
1264,903127,76,1,21
1265,912829,375,2,28
1266,910501,91,1,18
1267,909592,275,4,17
1268,914533,51,3,17
1269,901986,243,3,15
1270,908743,310,4,18
1271,901175,333,1,8
1272,900735,413,1,32
1273,910492,377,1,12
1274,906642,499,3,10
1275,914096,323,1,32
1276,905526,264,4,36
1277,905851,189,1,29
1278,909117,184,2,38
1279,911205,122,1,8
1280,902804,462,4,22
1281,909356,135,3,23
1282,914349,452,1,31
1283,908826,113,2,37
1284,913438,405,2,3
1285,913192,45,4,26
1286,904248,140,1,10
1287,914556,223,1,20
1288,901829,457,1,13
1289,914683,391,2,17
1290,908868,429,3,23
1291,914921,419,1,19
1292,905135,424,2,25
1293,901339,395,3,30
1294,909966,229,4,15
1295,909989,42,4,38
1296,901500,2,2,18
1297,914863,290,2,6
1298,907268,438,1,15
1299,902450,355,4,23
1300,909942,486,1,5
1301,902693,80,1,39
1302,914166,179,4,15
1303,906038,288,4,35
1304,900085,244,4,38
1305,903694,463,3,14
1306,902263,202,1,39
1307,901216,12,1,3
1308,901692,13,4,1
1309,913532,30,4,13
1310,911857,367,4,21
1311,904435,214,4,1
1312,910253,455,4,19
1313,912781,464,3,3
1314,904653,301,2,33
1315,902850,481,1,17
1316,907919,121,2,19
1317,903766,471,3,25
1318,913423,105,1,6
1319,907056,481,4,18
1320,911307,70,3,23
1321,911709,174,3,10
1322,906238,288,4,15
1323,911139,339,4,0
1324,902395,420,2,35
1325,914464,30,1,27
1326,903476,131,3,12
1327,904214,37,4,10
1328,910495,110,3,5
1329,907840,82,1,29
1330,908597,354,4,36
1331,904142,247,4,33
1332,902549,336,1,27
1333,914591,260,4,8
1334,906085,68,1,30
1335,912785,248,4,5
1336,910104,427,1,5
1337,912410,263,3,35
1338,909090,112,1,19
1339,906614,82,2,39
1340,912999,299,3,31
1341,907530,165,3,31
1342,903274,483,4,4
1343,907092,322,4,37
1344,904072,46,2,36
1345,901025,69,3,9
1346,900592,131,4,36
1347,914953,419,2,1
1348,913980,399,1,6
1349,903952,371,1,10
1350,904797,247,2,0
1351,911604,248,1,13
1352,905530,336,1,20
1353,913310,155,3,5
1354,902025,332,3,25
1355,903199,453,1,16
1356,914430,53,1,25
1357,910367,195,2,6
1358,911394,203,3,0
1359,902762,295,2,14
1360,911355,134,3,30
1361,909592,252,2,35
1362,900021,142,4,5
1363,903127,496,2,18
1364,900912,471,4,5
1365,909253,234,1,29
1366,904013,260,3,34
1367,913398,16,3,16
1368,909511,371,4,15
1369,908873,391,3,9
1370,906422,27,4,35
1371,912849,195,4,17
1372,912241,131,2,9
1373,908849,32,2,36
1374,904506,432,2,3
1375,903173,196,2,7
1376,902854,491,4,23
1377,901446,394,3,33
1378,903881,129,4,11
1379,912925,255,3,23
1380,901130,402,1,26
1381,908945,478,3,37
1382,901859,499,1,16
1383,905748,28,1,15
1384,901609,382,2,26
1385,911585,171,3,34
1386,903000,464,4,25
1387,901427,22,2,5
1388,908206,372,1,0
1389,904584,448,3,35
1390,904210,414,4,18
1391,909980,383,1,33
1392,911494,425,4,5
1393,913378,423,1,4
1394,905575,485,3,38
1395,911942,74,3,30
1396,910795,153,2,38
1397,907415,395,2,6
1398,904985,380,4,4
1399,900766,215,3,34
1400,907388,406,2,27
1401,908586,148,1,26
1402,903417,5,2,5
1403,912925,150,1,39
1404,903606,465,4,17
1405,914411,402,2,16
1406,913888,335,1,0
1407,904200,350,4,18
1408,902554,204,2,4
1409,901581,386,4,9
1410,904582,231,1,9
1411,901738,387,3,23
1412,912562,300,2,1
1413,902559,334,1,10
1414,909199,36,4,3
1415,905189,421,4,22
1416,900011,499,3,6
1417,907579,78,4,14
1418,904891,407,3,22
1419,904540,437,4,34
1420,902468,79,1,10
1421,904025,446,3,38
1422,913935,327,3,30
1423,905532,249,1,1
1424,913634,58,2,9
1425,909735,33,2,4
1426,904192,57,3,11
1427,906086,177,1,17
1428,906671,422,2,27
1429,906487,332,2,7
1430,901624,179,4,3
1431,903374,58,2,16
1432,903184,152,1,28
1433,914644,381,1,8
1434,906108,78,1,13
1435,904632,298,4,39
1436,900054,327,3,8
1437,902741,244,1,37
1438,909784,404,4,8
1439,906422,221,3,10
1440,909450,120,1,21
1441,903832,172,3,26
1442,908390,310,1,29
1443,913743,431,2,5
1444,912548,263,4,32
1445,906306,261,1,21
1446,904275,228,2,25
1447,910471,481,1,5
1448,910011,119,2,32
1449,907147,180,4,9
1450,902799,333,1,36
1451,914224,160,1,0
1452,904665,485,4,14
1453,904549,101,3,22
1454,912347,283,3,11
1455,911561,178,4,17
1456,901185,450,3,15
1457,908877,377,2,26
1458,909059,111,4,27
1459,912357,205,2,8
1460,903479,422,1,19
1461,909390,184,3,32
1462,914693,447,3,25
1463,903967,158,3,28
1464,909504,46,2,28
1465,909780,454,4,0
1466,909077,323,1,16
1467,903105,51,1,16
1468,904549,222,1,31
1469,911193,315,1,16
1470,911427,245,1,36
1471,909962,467,1,11
1472,906070,315,4,10
1473,912521,50,4,27
1474,908303,256,3,20
1475,910726,336,2,1
1476,900726,196,3,19
1477,906214,252,3,19
1478,908695,180,2,35
1479,914966,429,4,32
1480,903048,393,4,16
1481,913368,320,1,16
1482,903844,136,1,18
1483,910562,433,2,4
1484,906025,439,2,13
1485,909566,346,3,13
1486,902021,137,3,38
1487,900659,249,2,15
1488,913887,268,2,3
1489,907603,92,2,9
1490,913641,197,1,23
1491,903205,369,1,29
1492,906544,237,2,30
1493,909690,464,4,23
1494,901927,374,1,26
1495,905634,275,1,31
1496,911086,87,4,7
1497,903231,8,2,28
1498,914678,102,4,15
1499,908609,18,2,4
1500,911816,26,1,19
1501,903057,43,4,14
1502,903199,410,4,14
1503,906843,489,2,19
1504,905855,463,3,8
1505,905971,14,2,27
1506,900390,381,1,38
1507,906574,135,3,6
1508,902856,345,2,22
1509,906911,258,2,23
1510,903243,176,3,15
1511,909070,198,1,21
1512,903018,201,1,22
1513,911761,184,1,18
1514,908716,362,3,11
1515,913658,277,4,25
1516,902820,203,2,32
1517,901139,370,3,38
1518,911067,7,3,1
1519,908241,224,1,16
1520,901797,488,2,10
1521,900381,424,3,4
1522,912696,411,2,7
1523,901902,461,3,19
1524,903943,258,1,26
1525,901955,141,4,26
1526,906277,388,3,29
1527,907941,376,4,33
1528,909416,68,4,23
1529,905366,282,1,11
1530,906627,87,4,28
1531,903639,276,4,8
1532,902241,350,2,13
1533,912807,473,2,18
1534,908207,185,4,29
1535,900590,411,3,10
1536,907084,192,2,21
1537,904253,276,4,31
1538,909842,208,3,35
1539,907682,371,4,36
1540,902746,4,1,4
1541,909543,201,4,18
1542,905898,327,3,36
1543,911220,175,4,39
1544,913785,276,1,19
1545,900311,41,3,22
1546,913914,105,4,14
1547,911690,445,1,32
1548,907622,96,3,2
1549,910692,65,4,19
1550,914280,329,2,4
1551,901549,296,4,35
1552,912453,211,1,21
1553,901160,168,2,16
1554,914588,228,1,38
1555,914888,98,4,16
1556,914173,310,4,5
1557,909819,482,3,15
1558,910377,407,3,1
1559,911214,449,4,14
1560,910877,420,1,5
1561,903516,56,2,1
1562,901739,215,1,2
1563,908409,320,4,4
1564,911351,349,1,25
1565,909098,215,3,21
1566,912231,175,1,36
1567,909037,343,2,9
1568,902966,170,1,23
1569,909192,411,3,37
1570,910737,347,1,14
1571,908888,103,4,37
1572,909390,219,1,12
1573,901426,151,4,31
1574,904681,343,1,4
1575,901878,85,1,12
1576,914453,327,2,10
1577,913627,341,1,33
1578,908509,429,4,33
1579,914831,375,3,8
1580,902544,212,3,26
1581,909652,376,1,29
1582,914601,32,3,34
1583,914143,167,1,2
1584,905056,438,1,23
1585,914350,44,2,39
1586,902380,64,3,28
1587,902280,198,1,11
1588,907441,245,2,36
1589,903601,82,1,19
1590,901331,390,4,1
1591,900440,264,4,7
1592,907064,498,3,15
1593,914578,374,3,26
1594,903917,66,2,32
1595,902673,296,2,23
1596,902084,366,3,12
1597,909534,447,1,22
1598,903090,468,4,27
1599,901758,124,1,11
1600,910108,170,3,1
1601,910807,376,4,12
1602,911626,205,1,13
1603,904475,358,2,25
1604,914972,456,1,21
1605,903498,90,1,33
1606,908192,190,3,0
1607,909701,458,3,3
1608,913121,457,1,15
1609,903854,476,4,8
1610,904362,135,2,37
1611,902940,1,3,30
1612,912037,97,1,21
1613,900918,43,4,1
1614,906493,369,2,5
1615,907411,13,1,14
1616,911744,482,1,17
1617,905627,139,2,39
1618,913663,495,3,7
1619,908357,240,4,27
1620,902209,477,1,26
1621,907390,496,4,26
1622,907271,251,3,26
1623,903681,111,1,9
1624,914346,475,2,33
1625,905568,291,2,31
1626,912474,38,1,11
1627,906847,217,3,25
1628,909379,111,3,26
1629,914203,104,3,11
1630,907729,173,3,36
1631,909721,51,4,30
1632,914492,15,1,32
1633,911319,315,1,0
1634,910730,66,2,12
1635,908329,383,4,29
1636,905097,398,1,21
1637,903019,14,1,9
1638,908877,238,4,14
1639,902459,375,1,6
1640,902976,425,1,1
1641,909641,380,1,1
1642,906266,152,3,19
1643,911925,389,1,6
1644,911596,290,4,28
1645,901031,108,4,4
1646,913078,160,3,3
1647,911872,348,2,39
1648,910819,46,2,13
1649,914412,461,4,0
1650,911450,16,3,15
1651,912749,85,4,23
1652,901366,22,1,23
1653,903008,215,3,1
1654,910410,288,1,13
1655,914566,460,2,3
1656,907477,169,4,14
1657,901052,22,2,1
1658,912276,309,1,24
1659,908762,407,2,35
1660,900773,419,2,32
1661,906750,89,1,1
1662,901207,245,4,26
1663,908672,239,4,8
1664,900828,427,1,0
1665,904141,318,3,9
1666,900980,45,2,14
1667,906009,253,3,38
1668,905012,94,1,6
1669,901897,441,3,0
1670,904602,222,2,14
1671,904745,195,2,0
1672,907431,248,3,5
1673,902183,439,4,20
1674,903802,159,2,25
1675,914689,228,1,6
1676,905170,438,2,29
1677,907903,420,1,32
1678,909836,163,3,16
1679,911790,14,2,38
1680,906895,150,2,36
1681,904451,399,3,38
1682,902339,215,4,8
1683,902239,328,3,3
1684,902579,178,1,16
1685,910555,24,2,3
1686,908018,241,2,0
1687,911584,426,4,9
1688,910945,40,1,20
1689,906656,376,2,31
1690,910257,433,3,29
1691,914550,225,4,10
1692,905388,327,1,19
1693,907479,486,3,39
1694,909106,228,2,27
1695,914274,370,1,8
1696,912696,393,2,19
1697,900231,482,2,5
1698,911396,128,2,24
1699,908279,427,3,36
1700,912797,62,1,6
1701,900789,276,3,7
1702,906171,147,4,35
1703,907691,224,4,6
1704,913502,370,2,19
1705,912287,247,2,4
1706,905440,21,3,36
1707,914936,474,1,0
1708,900667,265,4,6
1709,900123,356,3,22
1710,904544,61,2,36
1711,903620,290,4,27
1712,914939,108,3,36
1713,907927,198,4,5
1714,900062,417,3,26
1715,902479,463,1,7
1716,906370,338,1,33
1717,908064,87,4,36
1718,911586,59,2,25
1719,912585,327,4,4
1720,900218,142,4,19
1721,903501,462,1,3
1722,900079,53,3,18
1723,911005,438,3,4
1724,900536,256,2,36
1725,908595,84,3,0
1726,909927,354,4,9
1727,901520,350,1,7
1728,913796,300,4,10
1729,914632,413,2,4
1730,908286,135,1,16
1731,900192,350,4,23
1732,906836,235,1,5
1733,903755,350,2,25
1734,906505,46,3,2
1735,905310,494,3,16
1736,908186,90,1,35
1737,911703,197,2,7
1738,904046,345,2,8
1739,914762,119,3,22
1740,910683,94,1,19
1741,903120,162,3,36
1742,912590,302,2,14
1743,911829,497,4,13
1744,914456,19,2,21
1745,907488,491,4,14
1746,913076,30,1,36
1747,905758,264,4,11
1748,906557,86,3,20
1749,914314,478,1,39
1750,913435,274,2,7
1751,906198,471,3,21
1752,914261,316,3,39
1753,909434,88,2,6
1754,914675,300,1,37
1755,914472,108,3,3
1756,900486,52,4,5
1757,906164,366,1,29
1758,910192,464,4,0
1759,905185,8,1,23
1760,901443,397,4,31
1761,907816,426,1,21
1762,902696,334,3,12
1763,901986,276,3,36
1764,904636,224,2,27
1765,914943,163,4,2
1766,905036,328,3,5
1767,904112,322,3,1
1768,902507,484,2,34
1769,902033,87,3,20
1770,912608,305,3,20
1771,907118,194,3,30
1772,910661,348,2,13
1773,901148,197,2,7
1774,902593,473,4,27
1775,906664,385,4,31
1776,906889,179,4,15
1777,910018,342,4,36
1778,912941,199,4,30
1779,912267,54,3,37
1780,911024,492,4,10
1781,903876,471,3,0
1782,906503,216,1,0
1783,901749,26,1,38
1784,905969,334,1,26
1785,904647,351,2,16
1786,903191,475,1,14
1787,908629,278,2,14
1788,913074,177,1,1
1789,909769,109,3,13
1790,901513,430,4,23
1791,912395,484,4,37
1792,909956,145,2,36
1793,903108,364,3,23
1794,900503,94,2,31
1795,907429,444,1,21
1796,913340,469,4,11
1797,909137,136,4,10
1798,910437,189,1,28
1799,900324,61,4,2
1800,901953,258,3,3
1801,904665,48,3,18
1802,907348,245,2,34
1803,902371,302,4,11
1804,902504,317,1,9
1805,902583,390,3,9
1806,908475,13,2,9
1807,914678,413,3,16
1808,900418,63,4,22
1809,913049,355,4,14
1810,904289,222,3,12
1811,913300,46,4,14
1812,914628,418,4,7
1813,904617,340,2,6
1814,910604,106,2,15
1815,905875,399,4,37
1816,900537,378,1,24
1817,910318,330,3,0
1818,907570,237,1,28
1819,901015,280,2,2
1820,912754,338,2,27
1821,904337,387,2,22
1822,900283,28,1,14
1823,907689,434,2,31
1824,904812,76,1,24
1825,909912,225,4,19
1826,907283,400,2,7
1827,902095,433,1,21
1828,906994,170,4,24
1829,912977,259,3,36
1830,909870,161,1,9
1831,914410,216,1,15
1832,909812,257,1,2
1833,913078,307,2,26
1834,908891,381,1,30
1835,910032,490,3,17
1836,910598,462,1,18
1837,909669,137,1,1
1838,914366,227,2,20
1839,903073,16,3,14
1840,914874,201,2,10
1841,904295,204,3,6
1842,914599,415,3,14
1843,906509,305,3,32
1844,910245,262,3,34
1845,908788,359,3,37
1846,910098,116,3,10
1847,906592,286,2,0
1848,908028,493,3,20
1849,906167,363,3,29
1850,905768,173,3,26
1851,913743,100,1,17
1852,907376,345,2,32
1853,900169,285,1,0
1854,900944,180,2,19
1855,906982,285,1,28
1856,902507,119,4,12
1857,903405,470,2,38
1858,904017,68,1,38
1859,901410,104,2,33
1860,909535,201,3,22
1861,908077,85,3,12
1862,908915,239,1,1
1863,901953,488,1,27
1864,912005,267,2,3
1865,904471,77,3,38
1866,909497,148,1,31
1867,911120,74,4,10
1868,905094,185,4,31
1869,913550,215,2,24
1870,912904,253,3,4
1871,914162,96,4,14
1872,912797,216,4,36
1873,905661,428,3,29
1874,910789,139,3,3
1875,900237,497,1,3
1876,908873,486,2,7
1877,908559,384,3,13
1878,910989,417,2,16
1879,914679,219,2,10
1880,902647,315,4,5
1881,914883,215,2,30
1882,901027,324,2,11
1883,906334,237,2,37
1884,902834,247,4,26
1885,910553,49,3,4
1886,911188,15,4,28
1887,906729,490,3,29
1888,911824,387,4,12
1889,902068,451,4,12
1890,900984,473,3,28
1891,902257,342,1,4
1892,904205,139,1,13
1893,911148,75,1,21
1894,914753,439,3,16
1895,904223,8,4,18
1896,901990,37,4,35
1897,907774,156,1,11
1898,902118,20,1,24
1899,913232,256,2,22
1900,910286,115,1,16
1901,905767,22,2,34
1902,913338,58,3,38
1903,913113,430,2,23
1904,906937,112,4,37
1905,902243,203,2,39
1906,906863,23,2,11
1907,912412,98,2,37
1908,911943,34,1,13
1909,900580,234,1,13
1910,910157,178,4,9
1911,910358,47,4,0
1912,908512,472,1,22
1913,914037,177,2,27
1914,910038,387,3,6
1915,904830,414,3,31
1916,905319,279,1,10
1917,913709,65,3,8
1918,909394,274,1,23
1919,907211,229,2,39
1920,910375,436,2,3
1921,911735,451,2,16
1922,913996,472,1,20
1923,909664,25,3,24
1924,902570,258,2,32
1925,909294,186,1,2
1926,910949,214,1,3
1927,911454,73,3,12
1928,902963,375,2,28
1929,908225,54,1,35
1930,906462,144,1,5
1931,901141,191,1,34
1932,907619,43,3,13
1933,912167,105,1,0
1934,909758,172,2,6
1935,914460,16,4,30
1936,907003,207,3,37
1937,904644,7,3,19
1938,911110,155,3,28
1939,904470,274,2,26
1940,913003,135,1,21
1941,910859,342,4,14
1942,904708,318,1,2
1943,906288,61,3,12
1944,900593,190,1,30
1945,906163,318,3,10
1946,902211,269,4,30
1947,905414,315,4,34
1948,905306,211,2,29
1949,910303,410,3,35
1950,908368,17,2,22
1951,912013,401,3,14
1952,912610,255,1,37
1953,914183,16,3,39
1954,906335,249,2,37
1955,903931,441,1,2
1956,910939,269,1,22
1957,907219,197,4,20
1958,910177,226,3,4
1959,900834,19,3,24
1960,909333,477,4,9
1961,901905,93,1,11
1962,914644,475,4,31
1963,900335,76,3,21
1964,912662,246,3,30
1965,914331,120,3,33
1966,914657,54,3,29
1967,912716,453,3,17
1968,904216,445,1,10
1969,903648,478,3,34
1970,909179,433,3,27
1971,913393,413,2,17
1972,910536,443,1,0
1973,914936,23,2,33
1974,904667,445,2,1
1975,911379,122,1,4
1976,909558,245,3,6
1977,907951,240,1,17
1978,904344,385,1,21
1979,905485,107,4,28
1980,911541,69,4,27
1981,912379,304,2,38
1982,914096,238,1,20
1983,900047,260,1,13
1984,905326,267,4,24
1985,904420,427,1,0
1986,909076,270,1,20
1987,914168,32,2,31
1988,900589,368,3,29
1989,907429,100,1,7
1990,901128,184,3,37
1991,901658,77,1,35
1992,907021,224,4,3
1993,900485,178,4,23
1994,904296,190,2,8
1995,906968,265,1,0
1996,901319,415,4,26
1997,911603,435,4,32
1998,910506,374,3,28
1999,902515,178,2,35
2000,910998,105,4,4
2001,903150,465,3,28
2002,907044,255,3,8
2003,908943,205,4,34
2004,906277,120,3,4
2005,902924,414,4,35
2006,906406,282,1,38
2007,913116,110,3,34
2008,907656,139,1,13
2009,909062,387,1,1
2010,912389,182,3,6
2011,903689,493,2,14
2012,909143,467,2,11
2013,908826,150,1,37
2014,905587,177,1,30
2015,901514,55,2,39
2016,914763,342,3,8
2017,904818,319,2,21
2018,908447,352,2,29
2019,907957,199,4,37
2020,901381,320,2,23
2021,909404,373,4,27
2022,911563,344,1,15
2023,912726,73,2,16
2024,902513,47,4,14
2025,905791,89,3,11
2026,904821,86,3,32
2027,911767,152,2,27
2028,911851,44,1,3
2029,913245,135,4,20
2030,912880,252,1,20
2031,914409,254,3,4
2032,906259,181,1,11
2033,913415,407,3,7
2034,909751,193,4,11
2035,900820,37,1,10
2036,900259,100,4,30
2037,911846,69,2,12
2038,908340,279,3,31
2039,903279,298,3,14
2040,903694,213,3,29
2041,910270,271,3,5
2042,910656,194,1,7
2043,907928,469,3,14
2044,910822,114,3,30
2045,914751,18,3,13
2046,900912,168,1,8
2047,903101,18,3,27
2048,908470,146,1,18
2049,913992,207,2,8
2050,909116,315,3,13
2051,905583,331,2,34
2052,905205,254,4,27
2053,913192,111,3,34
2054,914401,460,2,20
2055,914494,193,3,2
2056,901978,483,2,16
2057,909474,490,1,0
2058,903608,379,3,8
2059,913745,32,3,30
2060,905573,63,3,33
2061,900780,394,3,26
2062,902309,140,4,30
2063,914050,215,1,35
2064,902574,91,2,33
2065,912492,257,3,15
2066,907935,97,2,22
2067,912059,103,2,21
2068,910818,19,3,3
2069,903249,374,1,2
2070,908164,407,3,14
2071,910797,11,4,32
2072,913763,305,3,7
2073,906458,324,4,13
2074,903428,381,3,35
2075,902665,323,3,37
2076,910858,203,4,13
2077,903894,432,2,35
2078,911933,393,1,27
2079,902029,280,2,30
2080,905977,295,2,0
2081,910481,265,4,30
2082,900507,271,4,29
2083,902052,105,4,11
2084,914775,1,2,13
2085,905770,203,4,36
2086,914713,111,3,5
2087,905164,250,1,29
2088,905841,359,2,16
2089,900961,23,4,12
2090,902947,9,2,37
2091,900062,134,3,15
2092,914310,268,1,27
2093,908542,364,4,11
2094,900005,54,4,35
2095,902092,494,4,15
2096,906539,399,3,11
2097,905621,387,3,0
2098,905193,257,2,18
2099,912463,141,4,5
2100,900014,246,4,5
2101,913331,225,4,17
2102,905645,75,2,27
2103,903968,318,4,11
2104,907701,208,3,30
2105,907103,245,1,26
2106,912071,131,1,7
2107,912866,16,4,10
2108,911038,160,3,6
2109,907319,474,3,21
2110,902240,412,2,19
2111,913979,382,1,18
2112,903713,347,4,1
2113,912615,361,4,26
2114,911202,209,1,24
2115,908799,176,1,10
2116,902419,432,1,8
2117,912957,283,1,25
2118,902958,268,4,30
2119,901852,419,3,10
2120,900939,147,1,11
2121,906149,481,3,9
2122,902507,145,3,25
2123,912142,255,4,8
2124,904585,393,3,17
2125,901057,495,1,24
2126,911357,174,3,17
2127,902886,396,1,13
2128,913319,33,2,26
2129,901802,207,1,21
2130,905369,157,4,35
2131,902004,397,3,16
2132,905193,195,3,11
2133,914993,227,2,13
2134,907908,186,2,5
2135,906126,341,1,9
2136,907302,244,1,13
2137,910295,103,1,21
2138,902433,355,4,2
2139,906411,227,2,7
2140,903435,100,1,37
2141,913713,95,2,35
2142,901849,333,2,4
2143,906396,224,3,33
2144,903751,63,2,0
2145,914537,210,2,4
2146,911920,236,2,12
2147,908757,274,4,25
2148,904187,394,1,33
2149,911753,384,2,30
2150,908965,366,4,37
2151,908550,336,2,21
2152,906408,87,2,27
2153,903529,415,3,9
2154,910170,243,1,19
2155,909101,437,4,11
2156,909219,226,1,17
2157,901051,44,2,36
2158,912338,413,1,36
2159,910085,49,1,8
2160,908502,80,4,26
2161,900893,57,3,16
2162,908760,478,3,1
2163,914484,116,1,0
2164,914221,89,3,14
2165,900628,229,4,11
2166,909850,421,1,17
2167,912248,176,2,23
2168,909778,339,1,32
2169,912394,245,3,35
2170,911096,122,3,30
2171,901364,127,3,19
2172,902331,374,2,37
2173,906162,96,4,27
2174,911676,251,1,10
2175,904068,114,2,26
2176,911617,101,1,7
2177,910682,187,3,12
2178,911903,103,3,20
2179,914368,268,1,2
2180,913831,143,1,36
2181,907567,184,4,6
2182,912110,79,1,14
2183,901443,340,1,4
2184,906324,60,3,33
2185,913043,326,1,18
2186,903112,275,1,32
2187,909439,437,4,2
2188,914195,157,4,4
2189,904087,190,3,18
2190,911826,118,4,1
2191,909055,155,3,5
2192,905210,227,3,38
2193,911502,249,3,13
2194,912486,225,1,3
2195,913555,382,2,19
2196,909627,110,3,0
2197,911168,339,1,33
2198,913500,296,4,28
2199,900623,292,4,38
2200,912062,197,2,29
2201,906040,404,4,10
2202,905720,482,1,19
2203,911990,48,4,36
2204,907123,455,2,20
2205,912249,354,3,24
2206,902565,311,4,35
2207,900388,186,1,3
2208,900477,476,3,22
2209,908329,295,1,5
2210,901655,110,2,25
2211,906707,342,3,27
2212,910726,425,3,23
2213,900936,306,2,39
2214,908245,443,2,32
2215,903272,440,1,25
2216,913259,232,2,25
2217,906114,437,4,24
2218,903822,230,4,29
2219,902912,447,2,37
2220,912704,169,1,35
2221,907941,498,4,19
2222,907712,30,3,35
2223,914469,311,1,4
2224,910720,213,3,31
2225,901734,317,2,29
2226,902023,168,1,26
2227,908345,457,1,23
2228,902414,292,4,20
2229,900078,397,4,0
2230,904720,430,4,15
2231,914409,375,1,13
2232,913852,97,4,9
2233,900498,90,2,27
2234,900600,1,2,35
2235,908895,188,2,18
2236,906089,2,2,11
2237,900036,292,1,17
2238,905351,173,3,14
2239,911109,478,3,18
2240,908945,80,3,39
2241,900490,137,1,17
2242,914136,271,3,27
2243,912867,167,2,16
